mass[GeV]	QCD	chlep	neutrinos	total
4.383	0.16611351500494825	1.0889942604236984e-07	0.0	0.16611362390437429
4.384	0.16615074903510793	1.089341774838442e-07	0.0	0.16615085796928541
4.385000000000001	0.16618798297771567	1.0896891782399241e-07	0.0	0.1661880919466335
4.386	0.16622521683280378	1.0900364708605518e-07	0.0	0.16622532583645086
4.3870000000000005	0.1662624506004048	1.0903836529320305e-07	0.0	0.16626255963877007
4.388000000000001	0.16629968428055122	1.0907307246853699e-07	0.0	0.1662997933536237
4.389	0.1663369178732754	1.091077686350884e-07	0.0	0.16633702698104402
4.390000000000001	0.1663741513786098	1.0914245381581974e-07	0.0	0.16637426052106363
4.391	0.16641138479658676	1.0917712803362444e-07	0.0	0.1664114939737148
4.392	0.16644861812723857	1.0921179131132743e-07	0.0	0.16644872733902988
4.393000000000001	0.16648585137059768	1.0924644367168536e-07	0.0	0.16648596061704135
4.394	0.16652308452669629	1.092810851373868e-07	0.0	0.1665231938077814
4.3950000000000005	0.16656031759556683	1.0931571573105267e-07	0.0	0.16656042691128256
4.396000000000001	0.16659755057724143	1.0935033547523639e-07	0.0	0.1665976599275769
4.397	0.16663478347175228	1.0938494439242412e-07	0.0	0.16663489285669666
4.398000000000001	0.16667201627913178	1.0941954250503526e-07	0.0	0.1666721256986743
4.399	0.16670924899941197	1.094541298354224e-07	0.0	0.16670935845354182
4.4	0.1667464816326251	1.0948870640587193e-07	0.0	0.1667465911213315
4.401000000000001	0.1667837141788033	1.0952327223860397e-07	0.0	0.16678382370207553
4.402	0.16682094663797858	1.0955782735577288e-07	0.0	0.16682105619580595
4.4030000000000005	0.16685817901018327	1.095923717794675e-07	0.0	0.16685828860255505
4.404000000000001	0.16689541129544921	1.0962690553171123e-07	0.0	0.16689552092235474
4.405	0.16693264349380857	1.0966142863446256e-07	0.0	0.1669327531552372
4.406000000000001	0.1669698756052934	1.0969594110961513e-07	0.0	0.1669699853012345
4.407	0.16700710762993565	1.0973044297899803e-07	0.0	0.16700721736037863
4.408	0.16704433956776737	1.0976493426437619e-07	0.0	0.16704444933270163
4.409000000000001	0.1670815714188205	1.0979941498745043e-07	0.0	0.16708168121823547
4.41	0.16711880318312686	1.0983388516985786e-07	0.0	0.16711891301701204
4.4110000000000005	0.1671560348607185	1.0986834483317213e-07	0.0	0.16715614472906334
4.412000000000001	0.16719326645162733	1.0990279399890359e-07	0.0	0.16719337635442133
4.413	0.16723049795588507	1.099372326884996e-07	0.0	0.16723060789311775
4.414000000000001	0.16726772937352377	1.0997166092334488e-07	0.0	0.1672678393451847
4.415	0.16730496070457504	1.1000607872476152e-07	0.0	0.16730507071065376
4.416	0.16734219194907093	1.1004048611400948e-07	0.0	0.16734230198955705
4.417000000000001	0.16737942310704307	1.1007488311228677e-07	0.0	0.1673795331819262
4.418	0.16741665417852317	1.1010926974072945e-07	0.0	0.1674167642877929
4.4190000000000005	0.16745388516354304	1.1014364602041227e-07	0.0	0.16745399530718905
4.420000000000001	0.16749111606213443	1.1017801197234868e-07	0.0	0.1674912262401464
4.421	0.1675283468743289	1.1021236761749103e-07	0.0	0.16752845708669653
4.422000000000001	0.16756557760015828	1.1024671297673102e-07	0.0	0.16756568784687126
4.423	0.16760280823965407	1.1028104807089972e-07	0.0	0.16760291852070214
4.424	0.16764003879284803	1.1031537292076798e-07	0.0	0.16764014910822095
4.425000000000001	0.1676772692597717	1.1034968754704652e-07	0.0	0.16767737960945925
4.426	0.16771449964045654	1.1038399197038629e-07	0.0	0.1677146100244485
4.4270000000000005	0.1677517299349343	1.104182862113786e-07	0.0	0.16775184035322052
4.428000000000001	0.16778896014323638	1.1045257029055548e-07	0.0	0.16778907059580667
4.429	0.1678261902653944	1.1048684422838972e-07	0.0	0.16782630075223862
4.430000000000001	0.16786342030143972	1.1052110804529541e-07	0.0	0.16786353082254776
4.431	0.1679006502514038	1.1055536176162775e-07	0.0	0.16790076080676555
4.432	0.1679378801153183	1.1058960539768373e-07	0.0	0.16793799070492368
4.433000000000001	0.1679751098932145	1.1062383897370193e-07	0.0	0.1679752205170535
4.434	0.16801233958512368	1.1065806250986314e-07	0.0	0.1680124502431862
4.4350000000000005	0.16804956919107744	1.1069227602629029e-07	0.0	0.16804967988335348
4.436000000000001	0.168086798711107	1.1072647954304881e-07	0.0	0.16808690943758653
4.437	0.1681240281452437	1.1076067308014681e-07	0.0	0.16812413890591676
4.438000000000001	0.16816125749351882	1.1079485665753536e-07	0.0	0.16816136828837547
4.439	0.16819848675596374	1.1082903029510863e-07	0.0	0.16819859758499403
4.44	0.16823571593260972	1.108631940127042e-07	0.0	0.16823582679580373
4.441000000000001	0.16827294502348797	1.108973478301032e-07	0.0	0.1682730559208358
4.442	0.16831017402862972	1.109314917670305e-07	0.0	0.1683102849601215
4.4430000000000005	0.16834740294806616	1.1096562584315513e-07	0.0	0.16834751391369202
4.444000000000001	0.16838463178182847	1.1099975007809016e-07	0.0	0.16838474278157856
4.445	0.16842186052994776	1.1103386449139327e-07	0.0	0.16842197156381225
4.446000000000001	0.16845908919245528	1.1106796910256675e-07	0.0	0.16845920026042438
4.447	0.16849631776938206	1.1110206393105769e-07	0.0	0.168496428871446
4.448	0.1685335462607592	1.1113614899625839e-07	0.0	0.1685336573969082
4.449000000000001	0.16857077466661785	1.111702243175063e-07	0.0	0.16857088583684215
4.45	0.16860800298698886	1.1120428991408448e-07	0.0	0.16860811419127877
4.4510000000000005	0.1686452312219035	1.1123834580522167e-07	0.0	0.16864534246024931
4.452000000000001	0.1686824593713926	1.1127239201009251e-07	0.0	0.1686825706437846
4.453	0.16871968743548718	1.1130642854781773e-07	0.0	0.16871979874191573
4.454000000000001	0.16875691541421828	1.1134045543746454e-07	0.0	0.16875702675467372
4.455	0.1687941433076167	1.1137447269804646e-07	0.0	0.1687942546820894
4.456	0.16883137111571347	1.1140848034852401e-07	0.0	0.16883148252419383
4.457000000000001	0.16886859883853947	1.1144247840780437e-07	0.0	0.16886871028101788
4.458	0.16890582647612548	1.1147646689474203e-07	0.0	0.16890593795259237
4.4590000000000005	0.16894305402850257	1.1151044582813884e-07	0.0	0.1689431655389484
4.460000000000001	0.16898028149570135	1.115444152267441e-07	0.0	0.16898039304011658
4.461	0.16901750887775266	1.1157837510925487e-07	0.0	0.16901762045612778
4.462000000000001	0.16905473617468733	1.1161232549431618e-07	0.0	0.16905484778701282
4.463	0.16909196338653615	1.1164626640052116e-07	0.0	0.16909207503280255
4.464	0.16912919051332986	1.1168019784641132e-07	0.0	0.1691293021935277
4.465000000000001	0.16916641755509917	1.1171411985047662e-07	0.0	0.16916652926921902
4.466	0.16920364451187472	1.1174803243115577e-07	0.0	0.16920375625990716
4.4670000000000005	0.1692408713836873	1.1178193560683642e-07	0.0	0.1692409831656229
4.468000000000001	0.1692780981705675	1.1181582939585528e-07	0.0	0.1692782099863969
4.469	0.16931532487254594	1.1184971381649826e-07	0.0	0.16931543672225977
4.470000000000001	0.16935255148965336	1.1188358888700106e-07	0.0	0.16935266337324226
4.471	0.1693897780219201	1.1191745462554863e-07	0.0	0.16938988993937473
4.472	0.169427004469377	1.1195131105027613e-07	0.0	0.16942711642068806
4.473000000000001	0.16946423083205445	1.1198515817926859e-07	0.0	0.16946434281721262
4.474	0.16950145710998307	1.1201899603056126e-07	0.0	0.1695015691289791
4.4750000000000005	0.16953868330319335	1.1205282462213993e-07	0.0	0.16953879535601799
4.476000000000001	0.16957590941171571	1.1208664397194089e-07	0.0	0.16957602149835968
4.477	0.1696131354355807	1.1212045409785121e-07	0.0	0.1696132475560348
4.478000000000001	0.16965036137481868	1.1215425501770897e-07	0.0	0.1696504735290737
4.479	0.16968758722946012	1.121880467493034e-07	0.0	0.16968769941750686
4.48	0.16972481299953546	1.1222182931037508e-07	0.0	0.16972492522136476
4.481000000000001	0.1697620386850751	1.1225560271861604e-07	0.0	0.16976215094067784
4.482	0.16979926428610934	1.1228936699167003e-07	0.0	0.16979937657547634
4.4830000000000005	0.16983648980266852	1.1232312214713264e-07	0.0	0.16983660212579066
4.484	0.1698737152347829	1.1235686820255159e-07	0.0	0.1698738275916511
4.485	0.16991094058248293	1.1239060517542676e-07	0.0	0.16991105297308812
4.486000000000001	0.16994816584579878	1.1242433308321042e-07	0.0	0.16994827827013187
4.487	0.16998539102476065	1.124580519433074e-07	0.0	0.1699855034828126
4.488	0.170022616119399	1.1249176177307541e-07	0.0	0.17002272861116077
4.489000000000001	0.1700598411297438	1.1252546258982487e-07	0.0	0.17005995365520638
4.49	0.1700970660558253	1.1255915441081945e-07	0.0	0.17009717861497972
4.4910000000000005	0.1701342908976738	1.1259283725327606e-07	0.0	0.17013440349051104
4.492	0.17017151565531935	1.1262651113436496e-07	0.0	0.1701716282818305
4.493	0.17020874032879205	1.1266017607121015e-07	0.0	0.17020885298896812
4.494000000000001	0.17024596491812208	1.1269383208088935e-07	0.0	0.17024607761195415
4.495	0.17028318942333953	1.1272747918043414e-07	0.0	0.17028330215081872
4.496	0.17032041384447438	1.1276111738683038e-07	0.0	0.17032052660559177
4.497000000000001	0.17035763818155678	1.1279474671701803e-07	0.0	0.17035775097630348
4.498	0.1703948624346167	1.1282836718789162e-07	0.0	0.1703949752629839
4.4990000000000006	0.1704320866036841	1.1286197881630026e-07	0.0	0.17043219946566293
4.5	0.17046931068878904	1.1289558161904783e-07	0.0	0.17046942358437064
4.501	0.17050653468996152	1.1292917561289315e-07	0.0	0.17050664761913714
4.502000000000001	0.1705437586072314	1.1296276081455014e-07	0.0	0.1705438715699922
4.503	0.1705809824406286	1.1299633724068798e-07	0.0	0.17058109543696584
4.5040000000000004	0.17061820619018306	1.130299049079313e-07	0.0	0.17061831922008797
4.505000000000001	0.17065542985592472	1.130634638328603e-07	0.0	0.17065554291938856
4.506	0.1706926534378833	1.130970140320109e-07	0.0	0.17069276653489734
4.507000000000001	0.17072987693608876	1.1313055552187501e-07	0.0	0.1707299900666443
4.508	0.1707671003505708	1.131640883189005e-07	0.0	0.17076721351465912
4.509	0.17080432368135942	1.131976124394916e-07	0.0	0.17080443687897187
4.510000000000001	0.1708415469284842	1.1323112790000877e-07	0.0	0.17084166015961208
4.511	0.17087877009197486	1.1326463471676905e-07	0.0	0.17087888335660958
4.5120000000000005	0.1709159931718614	1.1329813290604628e-07	0.0	0.1709161064699943
4.513000000000001	0.17095321616817336	1.1333162248407105e-07	0.0	0.17095332949979583
4.514	0.1709904390809404	1.1336510346703091e-07	0.0	0.17099055244604386
4.515000000000001	0.17102766191019228	1.1339857587107071e-07	0.0	0.17102777530876814
4.516	0.17106488465595865	1.1343203971229244e-07	0.0	0.17106499808799835
4.517	0.17110210731826916	1.1346549500675575e-07	0.0	0.17110222078376416
4.518000000000001	0.17113932989715333	1.1349894177047771e-07	0.0	0.1711394433960951
4.519	0.17117655239264082	1.135323800194332e-07	0.0	0.17117666592502084
4.5200000000000005	0.17121377480476127	1.1356580976955518e-07	0.0	0.17121388837057103
4.521000000000001	0.17125099713354414	1.1359923103673442e-07	0.0	0.17125111073277519
4.522	0.17128821937901897	1.1363264383682007e-07	0.0	0.17128833301166282
4.523000000000001	0.17132544154121535	1.1366604818561962e-07	0.0	0.17132555520726353
4.524	0.17136266362016267	1.1369944409889899e-07	0.0	0.17136277731960678
4.525	0.17139988561589045	1.1373283159238281e-07	0.0	0.17139999934872205
4.526000000000001	0.17143710752842822	1.1376621068175454e-07	0.0	0.1714372212946389
4.527	0.17147432935780524	1.1379958138265652e-07	0.0	0.1714744431573866
4.5280000000000005	0.17151155110405106	1.1383294371069025e-07	0.0	0.17151166493699477
4.529000000000001	0.1715487727671951	1.138662976814164e-07	0.0	0.17154888663349277
4.53	0.1715859943472666	1.1389964331035503e-07	0.0	0.1715861082469099
4.531000000000001	0.17162321584429505	1.1393298061298575e-07	0.0	0.17162332977727565
4.532	0.17166043725830962	1.1396630960474781e-07	0.0	0.17166055122461923
4.533	0.1716976585893398	1.1399963030104031e-07	0.0	0.1716977725889701
4.534000000000001	0.17173487983741478	1.1403294271722221e-07	0.0	0.1717349938703575
4.535	0.17177210100256385	1.140662468686126e-07	0.0	0.1717722150688107
4.5360000000000005	0.1718093220848163	1.1409954277049086e-07	0.0	0.17180943618435907
4.537000000000001	0.1718465430842013	1.1413283043809661e-07	0.0	0.17184665721703174
4.538	0.17188376400074812	1.1416610988663003e-07	0.0	0.17188387816685802
4.539000000000001	0.17192098483448598	1.14199381131252e-07	0.0	0.1719210990338671
4.54	0.17195820558544386	1.1423264418708408e-07	0.0	0.17195831981808804
4.541	0.1719954262536512	1.1426589906920878e-07	0.0	0.17199554051955027
4.542000000000001	0.17203264683913688	1.1429914579266972e-07	0.0	0.17203276113828267
4.543	0.1720698673419302	1.1433238437247154e-07	0.0	0.17206998167431456
4.5440000000000005	0.17210708776206016	1.1436561482358044e-07	0.0	0.17210720212767497
4.545000000000001	0.1721443080995559	1.1439883716092388e-07	0.0	0.17214442249839304
4.546	0.17218152835444633	1.1443205139939095e-07	0.0	0.17218164278649772
4.547000000000001	0.17221874852676064	1.1446525755383254e-07	0.0	0.1722188629920182
4.548	0.17225596861652773	1.1449845563906126e-07	0.0	0.17225608311498336
4.549	0.17229318862377677	1.1453164566985183e-07	0.0	0.17229330315542243
4.550000000000001	0.17233040854853657	1.1456482766094108e-07	0.0	0.17233052311336422
4.551	0.17236762839083603	1.1459800162702787e-07	0.0	0.17236774298883764
4.5520000000000005	0.17240484815070434	1.1463116758277378e-07	0.0	0.17240496278187192
4.553000000000001	0.1724420678281702	1.1466432554280266e-07	0.0	0.17244218249249574
4.554	0.17247928742326255	1.14697475521701e-07	0.0	0.17247940212073806
4.555000000000001	0.17251650693601034	1.147306175340182e-07	0.0	0.17251662166662787
4.556	0.17255372636644242	1.1476375159426638e-07	0.0	0.172553841130194
4.557	0.1725909457145875	1.1479687771692082e-07	0.0	0.17259106051146522
4.558000000000001	0.17262816498047456	1.1482999591641983e-07	0.0	0.1726282798104705
4.559	0.1726653841641323	1.1486310620716504e-07	0.0	0.17266549902723852
4.5600000000000005	0.17270260326558956	1.148962086035215e-07	0.0	0.17270271816179816
4.561000000000001	0.17273982228487508	1.1492930311981773e-07	0.0	0.1727399372141782
4.562	0.17277704122201754	1.1496238977034592e-07	0.0	0.1727771561844073
4.563000000000001	0.17281426007704578	1.1499546856936206e-07	0.0	0.17281437507251435
4.564	0.1728514788499884	1.1502853953108591e-07	0.0	0.17285159387852791
4.565	0.1728886975408741	1.1506160266970148e-07	0.0	0.17288881260247677
4.566000000000001	0.17292591614973157	1.1509465799935664e-07	0.0	0.17292603124438957
4.567	0.17296313467658953	1.1512770553416366e-07	0.0	0.17296324980429506
4.5680000000000005	0.17300035312147646	1.1516074528819924e-07	0.0	0.17300046828222176
4.569000000000001	0.17303757148442103	1.151937772755045e-07	0.0	0.1730376866781983
4.57	0.17307478976545188	1.1522680151008517e-07	0.0	0.1730749049922534
4.571000000000001	0.17311200796459744	1.1525981800591175e-07	0.0	0.17311212322441544
4.572	0.1731492260818864	1.1529282677691964e-07	0.0	0.1731493413747132
4.573	0.17318644411734727	1.1532582783700912e-07	0.0	0.1731865594431751
4.574000000000001	0.17322366207100848	1.1535882120004568e-07	0.0	0.17322377742982967
4.575	0.1732608799428985	1.1539180687985991e-07	0.0	0.17326099533470538
4.5760000000000005	0.173298097733046	1.1542478489024783e-07	0.0	0.1732982131578309
4.577000000000001	0.1733353154414792	1.1545775524497083e-07	0.0	0.17333543089923445
4.578	0.1733725330682267	1.1549071795775588e-07	0.0	0.17337264855894466
4.579000000000001	0.1734097506133168	1.1552367304229569e-07	0.0	0.17340986613698983
4.58	0.17344696807677795	1.1555662051224869e-07	0.0	0.17344708363339847
4.581	0.17348418545863847	1.1558956038123924e-07	0.0	0.17348430104819884
4.582000000000001	0.17352140275892686	1.1562249266285776e-07	0.0	0.17352151838141952
4.583	0.17355861997767136	1.156554173706607e-07	0.0	0.17355873563308874
4.5840000000000005	0.17359583711490026	1.1568833451817087e-07	0.0	0.17359595280323478
4.585000000000001	0.1736330541706419	1.1572124411887744e-07	0.0	0.173633169891886
4.586	0.1736702711449245	1.1575414618623596e-07	0.0	0.1736703868990707
4.587000000000001	0.17370748803777641	1.1578704073366864e-07	0.0	0.17370760382481715
4.588	0.17374470484922586	1.1581992777456433e-07	0.0	0.17374482066915364
4.589	0.17378192157930103	1.1585280732227879e-07	0.0	0.17378203743210835
4.590000000000001	0.1738191382280302	1.158856793901346e-07	0.0	0.17381925411370958
4.591	0.17385635479544137	1.1591854399142134e-07	0.0	0.17385647071398536
4.5920000000000005	0.173893571281563	1.1595140113939587e-07	0.0	0.17389368723296414
4.593000000000001	0.17393078768642303	1.1598425084728217e-07	0.0	0.17393090367067388
4.594	0.17396800401004958	1.1601709312827157e-07	0.0	0.1739681200271427
4.595000000000001	0.1740052202524709	1.1604992799552294e-07	0.0	0.1740053363023989
4.596	0.17404243641371495	1.1608275546216268e-07	0.0	0.1740425524964704
4.597	0.17407965249380994	1.1611557554128489e-07	0.0	0.17407976860938548
4.598000000000001	0.1741168684927838	1.1614838824595136e-07	0.0	0.17411698464117203
4.599	0.17415408441066457	1.1618119358919186e-07	0.0	0.17415420059185815
4.6000000000000005	0.1741913002474804	1.1621399158400414e-07	0.0	0.174191416461472
4.601000000000001	0.17422851600325914	1.1624678224335403e-07	0.0	0.1742286322500414
4.602	0.17426573167802883	1.1627956558017559e-07	0.0	0.17426584795759442
4.603000000000001	0.17430294727181747	1.1631234160737115e-07	0.0	0.1743030635841591
4.604	0.17434016278465295	1.1634511033781143e-07	0.0	0.1743402791297633
4.605	0.17437737821656318	1.1637787178433577e-07	0.0	0.17437749459443497
4.606000000000001	0.1744145935675761	1.1641062595975203e-07	0.0	0.17441470997820208
4.607	0.1744518088377196	1.1644337287683681e-07	0.0	0.1744519252810925
4.6080000000000005	0.17448902402702154	1.1647611254833559e-07	0.0	0.1744891405031341
4.609000000000001	0.17452623913550983	1.1650884498696273e-07	0.0	0.1745263556443548
4.61	0.17456345416321217	1.1654157020540155e-07	0.0	0.17456357070478237
4.611000000000001	0.17460066911015648	1.1657428821630461e-07	0.0	0.1746007856844447
4.612	0.17463788397637053	1.1660699903229364e-07	0.0	0.17463800058336956
4.613	0.17467509876188206	1.1663970266595974e-07	0.0	0.17467521540158473
4.614000000000001	0.17471231346671892	1.1667239912986339e-07	0.0	0.17471243013911805
4.615	0.17474952809090866	1.1670508843653455e-07	0.0	0.17474964479599708
4.6160000000000005	0.17478674263447924	1.1673777059847295e-07	0.0	0.17478685937224983
4.617	0.17482395709745818	1.1677044562814791e-07	0.0	0.1748240738679038
4.618	0.1748611714798733	1.1680311353799866e-07	0.0	0.17486128828298683
4.619000000000001	0.17489838578175224	1.1683577434043423e-07	0.0	0.17489850261752657
4.62	0.17493560000312253	1.168684280478338e-07	0.0	0.17493571687155057
4.621	0.1749728141440119	1.1690107467254662e-07	0.0	0.17497293104508657
4.622000000000001	0.17501002820444791	1.1693371422689215e-07	0.0	0.17501014513816215
4.623	0.17504724218445822	1.1696634672316002e-07	0.0	0.17504735915080494
4.6240000000000006	0.1750844560840704	1.1699897217361053e-07	0.0	0.17508457308304257
4.625	0.17512166990331196	1.1703159059047419e-07	0.0	0.17512178693490255
4.626	0.17515888364221044	1.1706420198595242e-07	0.0	0.17515900070641244
4.627000000000001	0.17519609730079336	1.1709680637221695e-07	0.0	0.17519621439759972
4.628	0.17523331087908822	1.1712940376141056e-07	0.0	0.17523342800849198
4.6290000000000004	0.17527052437712257	1.1716199416564685e-07	0.0	0.17527064153911673
4.630000000000001	0.17530773779492378	1.1719457759701033e-07	0.0	0.17530785498950138
4.631	0.1753449511325194	1.1722715406755657e-07	0.0	0.17534506835967348
4.632000000000001	0.1753821643899368	1.1725972358931234e-07	0.0	0.1753822816496604
4.633	0.17541937756720333	1.1729228617427563e-07	0.0	0.1754194948594895
4.634	0.17545659066434652	1.1732484183441579e-07	0.0	0.17545670798918836
4.635000000000001	0.17549380368139356	1.1735739058167353e-07	0.0	0.17549392103878414
4.636	0.17553101661837203	1.1738993242796115e-07	0.0	0.17553113400830447
4.6370000000000005	0.17556822947530917	1.1742246738516251e-07	0.0	0.17556834689777656
4.638000000000001	0.17560544225223224	1.1745499546513318e-07	0.0	0.1756055597072277
4.639	0.17564265494916861	1.1748751667970052e-07	0.0	0.1756427724366853
4.640000000000001	0.1756798675661456	1.1752003104066378e-07	0.0	0.17567998508617663
4.641	0.17571708010319032	1.1755253855979416e-07	0.0	0.17571719765572888
4.642	0.17575429256033018	1.1758503924883495e-07	0.0	0.17575441014536944
4.643000000000001	0.17579150493759244	1.1761753311950151e-07	0.0	0.17579162255512557
4.644	0.17582871723500415	1.1765002018348146e-07	0.0	0.17582883488502432
4.6450000000000005	0.17586592945259258	1.1768250045243481e-07	0.0	0.17586604713509302
4.646000000000001	0.1759031415903849	1.1771497393799394e-07	0.0	0.17590325930535883
4.647	0.17594035364840838	1.1774744065176358e-07	0.0	0.17594047139584904
4.648000000000001	0.17597756562668998	1.1777990060532129e-07	0.0	0.1759776834065906
4.649	0.1760147775252569	1.1781235381021714e-07	0.0	0.17601489533761072
4.65	0.1760519893441363	1.1784480027797395e-07	0.0	0.17605210718893657
4.651000000000001	0.17608920108335527	1.1787724002008748e-07	0.0	0.1760893189605953
4.652	0.17612641274294083	1.1790967304802627e-07	0.0	0.17612653065261388
4.6530000000000005	0.17616362432292004	1.1794209937323199e-07	0.0	0.1761637422650194
4.654000000000001	0.17620083582331988	1.1797451900711934e-07	0.0	0.1762009537978389
4.655	0.17623804724416747	1.1800693196107623e-07	0.0	0.17623816525109942
4.656000000000001	0.1762752585854898	1.1803933824646383e-07	0.0	0.17627537662482806
4.657	0.17631246984731383	1.1807173787461657e-07	0.0	0.17631258791905172
4.658	0.17634968102966653	1.181041308568425e-07	0.0	0.1763497991337974
4.659000000000001	0.17638689213257475	1.1813651720442297e-07	0.0	0.17638701026909195
4.66	0.17642410315606555	1.1816889692861299e-07	0.0	0.17642422132496247
4.6610000000000005	0.17646131410016583	1.1820127004064134e-07	0.0	0.17646143230143588
4.662000000000001	0.1764985249649024	1.1823363655171049e-07	0.0	0.17649864319853895
4.663	0.1765357357503022	1.1826599647299666e-07	0.0	0.17653585401629868
4.664000000000001	0.1765729464563921	1.1829834981565022e-07	0.0	0.1765730647547419
4.665	0.1766101570831989	1.1833069659079521e-07	0.0	0.1766102754138955
4.666	0.17664736763074948	1.183630368095301e-07	0.0	0.1766474859937863
4.667000000000001	0.17668457809907065	1.183953704829273e-07	0.0	0.17668469649444113
4.668	0.1767217884881891	1.184276976220335e-07	0.0	0.1767219069158867
4.6690000000000005	0.1767589987981317	1.1846001823786982e-07	0.0	0.17675911725814994
4.670000000000001	0.1767962090289252	1.1849233234143158e-07	0.0	0.17679632752125754
4.671	0.17683341918059622	1.1852463994368879e-07	0.0	0.17683353770523616
4.672000000000001	0.17687062925317165	1.185569410555859e-07	0.0	0.1768707478101127
4.673	0.17690783924667808	1.1858923568804199e-07	0.0	0.17690795783591376
4.674	0.17694504916114226	1.1862152385195096e-07	0.0	0.1769451677826661
4.675000000000001	0.1769822589965908	1.1865380555818138e-07	0.0	0.17698237765039637
4.676	0.17701946875305036	1.1868608081757677e-07	0.0	0.17701958743913118
4.6770000000000005	0.17705667843054765	1.1871834964095558e-07	0.0	0.1770567971488973
4.678000000000001	0.17709388802910922	1.187506120391113e-07	0.0	0.17709400677972126
4.679	0.1771310975487616	1.1878286802281241e-07	0.0	0.17713121633162962
4.680000000000001	0.17716830698953154	1.1881511760280272e-07	0.0	0.17716842580464914
4.681	0.1772055163514454	1.1884736078980125e-07	0.0	0.1772056351988062
4.682	0.17724272563453003	1.1887959759450231e-07	0.0	0.1772428445141276
4.683000000000001	0.17727993483881158	1.1891182802757562e-07	0.0	0.1772800537506396
4.684	0.1773171439643168	1.1894405209966644e-07	0.0	0.1773172629083689
4.6850000000000005	0.1773543530110722	1.189762698213955e-07	0.0	0.177354471987342
4.686000000000001	0.1773915619791042	1.1900848120335924e-07	0.0	0.1773916809875854
4.687	0.17742877086843914	1.1904068625612973e-07	0.0	0.1774288899091254
4.688000000000001	0.17746597967910366	1.1907288499025486e-07	0.0	0.17746609875198865
4.689	0.17750318841112414	1.191050774162584e-07	0.0	0.17750330751620155
4.69	0.17754039706452693	1.1913726354464e-07	0.0	0.17754051620179048
4.691000000000001	0.1775776056393385	1.1916944338587529e-07	0.0	0.1775777248087819
4.692	0.1776148141355851	1.19201616950416e-07	0.0	0.17761493333720205
4.6930000000000005	0.17765202255329318	1.1923378424869002e-07	0.0	0.17765214178707742
4.694000000000001	0.1776892308924891	1.192659452911015e-07	0.0	0.17768935015843437
4.695	0.17772643915319916	1.1929810008803063e-07	0.0	0.17772655845129925
4.696000000000001	0.17776364733544966	1.1933024864983436e-07	0.0	0.17776376666569832
4.697	0.17780085543926685	1.193623909868457e-07	0.0	0.17780097480165785
4.698	0.17783806346467712	1.193945271093744e-07	0.0	0.17783818285920422
4.699000000000001	0.17787527141170661	1.194266570277067e-07	0.0	0.17787539083836365
4.7	0.17791247928038162	1.194587807521054e-07	0.0	0.17791259873916238
4.7010000000000005	0.17794968707072836	1.1949089829281018e-07	0.0	0.17794980656162665
4.702000000000001	0.17798689478277305	1.1952300966003738e-07	0.0	0.1779870143057827
4.703	0.17802410241654182	1.1955511486398025e-07	0.0	0.17802422197165668
4.704000000000001	0.17806130997206088	1.1958721391480893e-07	0.0	0.1780614295592748
4.705	0.17809851744935637	1.196193068226706e-07	0.0	0.1780986370686632
4.706	0.17813572484845452	1.196513935976894e-07	0.0	0.17813584449984812
4.707000000000001	0.17817293216938132	1.196834742499668e-07	0.0	0.17817305185285556
4.708	0.17821013941216304	1.1971554878958115e-07	0.0	0.17821025912771182
4.7090000000000005	0.17824734657682553	1.197476172265884e-07	0.0	0.17824746632444277
4.710000000000001	0.17828455366339513	1.1977967957102168e-07	0.0	0.1782846734430747
4.711	0.17832176067189767	1.1981173583289142e-07	0.0	0.1783218804836335
4.712000000000001	0.17835896760235934	1.1984378602218574e-07	0.0	0.17835908744614537
4.713	0.17839617445480604	1.1987583014887012e-07	0.0	0.1783962943306362
4.714	0.17843338122926392	1.1990786822288774e-07	0.0	0.17843350113713213
4.715000000000001	0.1784705879257588	1.1993990025415944e-07	0.0	0.17847070786565905
4.716	0.1785077945443168	1.1997192625258372e-07	0.0	0.17850791451624307
4.7170000000000005	0.17854500108496382	1.20003946228037e-07	0.0	0.17854512108891005
4.718000000000001	0.17858220754772577	1.2003596019037348e-07	0.0	0.17858232758368597
4.719	0.1786194139326285	1.2006796814942527e-07	0.0	0.17861953400059666
4.720000000000001	0.17865662023969814	1.2009997011500264e-07	0.0	0.17865674033966825
4.721	0.17869382646896037	1.2013196609689373e-07	0.0	0.17869394660092647
4.722	0.1787310326204412	1.2016395610486494e-07	0.0	0.1787311527843973
4.723000000000001	0.17876823869416641	1.2019594014866081e-07	0.0	0.17876835889010656
4.724	0.1788054446901618	1.202279182380041e-07	0.0	0.17880556491808003
4.7250000000000005	0.17884265060845334	1.2025989038259606e-07	0.0	0.17884277086834371
4.726000000000001	0.17887985644906668	1.202918565921161e-07	0.0	0.17887997674092326
4.727	0.17891706221202763	1.2032381687622224e-07	0.0	0.17891718253584452
4.728000000000001	0.17895426789736207	1.2035577124455097e-07	0.0	0.1789543882531333
4.729	0.17899147350509564	1.203877197067173e-07	0.0	0.17899159389281535
4.73	0.17902867903525416	1.20419662272315e-07	0.0	0.17902879945491643
4.731000000000001	0.17906588448786337	1.2045159895091645e-07	0.0	0.17906600493946231
4.732	0.17910308986294882	1.2048352975207282e-07	0.0	0.17910321034647858
